Id,Price
12567,547091.7375
12568,775645.5525
12569,1994795.265
12570,2213008.4895
12571,866593.287
12572,917393.2455
12573,546109.9605
12574,2927328.804
12575,1165438.2075
12576,537236.5095
12577,728862.4545
12578,848006.55
12579,648678.8925
12580,152594.7825
12581,75669.234
12582,3363467.4255
12583,138802.0365
12584,657922.7715
12585,207575.2185
12586,2415910.9755
12587,696701.436
12588,2928628.4475
12589,282226.698
12590,712599.399
12591,1273890.813
12592,474742.332
12593,1386430.293
12594,616787.0745
12595,217231.602
12596,521054.2845
12597,2460672.318
12598,542208.8475
12599,345444.375
12600,250045.956
12601,766284.933
12602,822283.8135
12603,839655.7155
12604,1898926.668
12605,586025.9895
12606,612005.3835
12607,1234064.841
12608,2595060.762
12609,1608172.8045
12610,335648.5785
12611,418193.499
12612,1065352.5825
12613,1286872.329
12614,501710.3775
12615,1598757.819
12616,2283177.042
12617,1601860.4625
12618,563685.165
12619,325554.6135
12620,1495835.013
12621,339176.1735
12622,1298301.5505
12623,1766096.6445
12624,325037.3535
12625,698011.038
12626,1164724.53
12627,1486446.0735
12628,1055937.3
12629,1938064.3125
12630,602675.37
12631,1965513.117
12632,413971.7805
12633,564251.5545
12634,725474.4915
12635,130857.231
12636,1233769.9395
12637,227876.1195
12638,368428.3935
12639,3147252.816
12640,835626.42
12641,3183086.151
12642,669650.3745
12643,1603047.093
12644,299514.489
12645,2601127.2435
12646,692045.583
12647,1505156.0775
12648,2044011.114
12649,1693009.0635
12650,1316624.019
12651,969385.551
12652,744166.473
12653,662182.8885
12654,1056984.021
12655,192763.194
12656,871794.168
12657,700879.719
12658,1238186.946
12659,298478.712
12660,253741.8135
12661,412935.366
12662,423739.692
12663,2106989.142
12664,2254383.7515
12665,2306838.5475
12666,1591080.672
12667,865731.1575
12668,688225.077
12669,1920652.281
12670,1759162.8495
12671,225071.37
12672,903165.957
12673,2111585.844
12674,911615.322
12675,1932235.08
12676,207017.553
12677,229079.5875
12678,1009284.222
12679,1000976.484
12680,2562190.9545
12681,1728436.8855
12682,619236.078
12683,1733905.032
12684,1694988.183
12685,217207.764
12686,444973.296
12687,349934.214
12688,833833.3545
12689,151307.631
12690,394157.208
12691,2110546.35
12692,954111.8625
12693,756944.5035
12694,453709.212
12695,4505999.409
12696,829060.0695
12697,95394.549
12698,2053969.14
12699,762408.585
12700,675461.859
12701,151921.4055
12702,775802.9205
12703,954625.188
12704,2875337.5545
12705,226491.8925
12706,3632531.931
12707,710433.639
12708,2212621.338
12709,527828.6415
12710,853071.36
12711,809947.2615
12712,646424.151
12713,1757313.1755
12714,387551.217
12715,152044.059
12716,270186.045
12717,829841.376
12718,523874.4105
12719,1762405.563
12720,608395.0125
12721,298382.9415
12722,1739035.5825
12723,566300.367
12724,2073807.6735
12725,404562.2415
12726,736606.278
12727,709665.6885
12728,368066.4345
12729,2078819.58
12730,595739.8845
12731,955904.784
12732,1209109.2045
12733,1463360.8485
12734,2179548.429
12735,314325.7275
12736,728230.458
12737,1726153.5675
12738,2199018.492
12739,675972.7755
12740,788588.0355
12741,1473256.629
12742,1365791.412
12743,748238.436
12744,1378668.1275
12745,3007329.0495
12746,1188248.01
12747,1002611.8875
12748,808547.5485
12749,234157.848
12750,236204.646
12751,1229765.5065
12752,1342895.3775
12753,182521.4595
12754,1565728.374
12755,616340.811
12756,1857558.258
12757,168907.641
12758,201874.917
12759,1483293.6405
12760,805299.267
12761,1882023.9105
12762,339831.333
12763,870409.1445
12764,828821.0595
12765,576503.5245
12766,2255221.3245
12767,1367667.8625
12768,998759.406
12769,601876.1505
12770,372568.8885
12771,826820.7465
12772,2669533.7625
12773,772951.0335
12774,2646285.693
12775,365441.5695
12776,462554.556
12777,266346.0435
12778,1642528.92
12779,1745056.1475
12780,685258.692
12781,517732.3365
12782,637794.1065
12783,355845.2415
12784,265136.1825
12785,2139920.31
12786,227188.9125
12787,914120.124
12788,356295.9015
12789,1322155.8075
12790,713432.6325
12791,845326.1535
12792,1878045.0945
12793,550449.279
12794,777189.8865
12795,3666972.3975
12796,1646914.9905
12797,861320.9325
12798,270943.53
12799,2147847.096
12800,576214.0635
12801,1278672.24
12802,701989.698
12803,846356.361
12804,1379403.642
12805,1249613.328
12806,1210976.634
12807,1809959.4015
12808,1623737.571
12809,1312735.2975
12810,107485.302
12811,409474.869
12812,132779.001
12813,159406.2165
12814,251053.635
12815,678236.8875
12816,665708.4255
12817,1308951.813
12818,642173.0235
12819,728791.0995
12820,894228.1155
12821,1994255.877
12822,1379731.9965
12823,2524170.774
12824,2514110.232
12825,1650303.972
12826,1854989.9025
12827,1776268.086
12828,1007945.994
12829,1129036.734
12830,2727746.7135
12831,402544.95
12832,571581.909
12833,867781.692
12834,2153828.4945
12835,1531158.819
12836,485311.704
12837,1703045.1735
12838,795621.486
12839,294549.225
12840,590478.1665
12841,696066.4035
12842,503493.87
12843,665238.591
12844,649163.052
12845,388630.107
12846,554292.6555
12847,446048.094
12848,1662863.5875
12849,381466.326
12850,1040414.988
12851,633481.164
12852,1173022.836
12853,763908.3375
12854,831253.563
12855,599567.4195
12856,1298012.955
12857,439738.356
12858,207037.2825
12859,2575879.932
12860,384646.2975
12861,2814606.189
12862,3747241.9995
12863,296051.4435
12864,421738.35
12865,1724573.565
12866,411482.79
12867,307258.9605
12868,292864.002
12869,3267957.0165
12870,1591426.8255
12871,371619.9315
12872,884896.7595
12873,1753181.52
12874,626007.912
12875,684217.86
12876,1078402.6035
12877,1610202.405
12878,239220.3225
12879,1200688.2315
12880,229478.7375
12881,711797.316
12882,578640.4365
12883,1164576.4395
12884,1822110.378
12885,415723.5795
12886,1383794.3595
12887,929716.515
12888,275723.6475
12889,2243020.0755
12890,1262126.745
12891,141806.4825
12892,454209.1305
12893,374492.604
12894,1124769.297
12895,1445638.8645
12896,315518.523
12897,394269.507
12898,196355.82
12899,612656.655
12900,2041852.263
12901,3250970.076
12902,476474.607
12903,568584.849
12904,355613.6775
12905,436379.442
12906,2739589.8465
12907,541310.3505
12908,718574.172
12909,1205736.4455
12910,643577.9175
12911,1434029.0805
12912,1323489.9585
12913,968982.6045
12914,337953.6195
12915,1099196.6745
12916,2456918.2665
12917,669170.772
12918,971370.1905
12919,540989.838
12920,353244.0045
12921,826927.839
12922,232163.052
12923,1107375.438
12924,1848499.6605
12925,1339873.416
12926,235322.2545
12927,1340343.0795
12928,296885.7165
12929,1021411.29
12930,2477746.002
12931,2049928.5225
12932,678076.8015
12933,1312745.964
12934,2577769.6395
12935,1209617.598
12936,3380354.2935
12937,495218.7435
12938,2165388.414
12939,2346275.931
12940,235095.3495
12941,429577.158
12942,2069601.573
12943,2035290.207
12944,615296.931
12945,1890635.301
12946,2959030.4415
12947,570635.187
12948,161227.8765
12949,2221518.0975
12950,2209682.202
12951,872761.569
12952,207278.6565
12953,491494.9365
12954,667204.38
12955,597186.8685
12956,508029.033
12957,1056720.057
12958,3211093.212
12959,2024239.194
12960,435370.0395
12961,1617015.4905
12962,244164.162
12963,1334763.921
12964,163422.915
12965,1254882.8895
12966,813780.5805
12967,1057998.0585
12968,1160103.234
12969,148629.4995
12970,293513.8905
12971,221247.6495
12972,404744.445
12973,823669.764
12974,108118.389
12975,153330.1305
12976,194222.0025
12977,1493342.136
12978,2265034.437
12979,1939415.5185
12980,350303.271
12981,561965.0475
12982,626819.991
12983,1132050.9465
12984,781854.8025
12985,539340.558
12986,325947.984
12987,240146.355
12988,627379.0995
12989,422076.3075
12990,1564592.6895
12991,1261925.4165
12992,1351218.345
12993,878882.418
12994,1383272.1
12995,98923.8645
12996,304619.607
12997,1415496.7665
12998,613686.813
12999,1645694.4015
13000,283195.4145
13001,895741.6695
13002,937660.425
13003,129649.7505
13004,332176.8255
13005,472781.571
13006,102719.085
13007,1610389.5045
13008,2539083.4365
13009,2610665.8425
13010,1395653.442
13011,137579.0505
13012,672598.6425
13013,574567.1775
13014,484004.4885
13015,2763121.2825
13016,1992812.5245
13017,999104.7945
13018,629588.6235
13019,793779.642
13020,394011.369
13021,336012.345
13022,100276.1445
13023,2115472.716
13024,1782451.629
13025,921955.866
13026,1237572.987
13027,1795921.3065
13028,1607130.2865
13029,1383568.9545
13030,774489.4215
13031,1259106.102
13032,503351.4075
13033,677626.3935
13034,287509.11
13035,1059140.613
13036,1147619.808
13037,1039780.5075
13038,1142006.79
13039,459954.444
13040,366966.03
13041,117184.113
13042,1797476.7555
13043,1266472.2105
13044,4066708.476
13045,1882748.3415
13046,1430654.2455
13047,840781.95
13048,1747320.447
13049,1069830.282
13050,2033064.534
13051,148064.004
13052,1734883.0065
13053,1229094.063
13054,990242.6685
13055,297496.0515
13056,942754.0035
13057,1197361.05
13058,954424.743
13059,228062.5725
13060,287080.098
13061,745610.487
13062,1061011.092
13063,339434.4975
13064,920074.1415
13065,437056.3245
13066,1900313.406
13067,2294321.3055
13068,2130991.6905
13069,2046539.5815
13070,3526296.948
13071,490342.659
13072,438661.566
13073,1246908.9855
13074,788247.6705
13075,1667452.38
13076,837130.77
13077,532455.438
13078,509292.6645
13079,159582.5115
13080,416544.6855
13081,1109541.843
13082,530447.691
13083,2244019.3065
13084,667573.995
13085,901753.761
13086,1119195.204
13087,649994.6715
13088,1051730.3745
13089,2081846.487
13090,192035.973
13091,149948.298
13092,956676.1095
13093,2423328.9675
13094,1877217.4815
13095,1756717.473
13096,1417141.6725
13097,859017.8655
13098,1173991.2315
13099,722405.877
13100,738586.671
13101,1022969.505
13102,3135348.663
13103,612312.945
13104,538150.9335
13105,1536020.316
13106,397370.1
13107,1676864.5035
13108,135204.6795
13109,1417718.0535
13110,295046.166
13111,140501.658
13112,573772.503
13113,881405.184
13114,1986823.6935
13115,1285816.128
13116,1816297.038
13117,2588367.1635
13118,2164776.333
13119,2037527.4165
13120,2427867.75
13121,1802497.0425
13122,1623072.8625
13123,904507.1715
13124,1049285.9385
13125,357577.263
13126,2546608.407
13127,475037.9295
13128,2989277.3385
13129,66227.9955
13130,193634.295
13131,1583868.741
13132,690075.8805
13133,545718.0165
13134,1315951.3365
13135,1711039.461
13136,184177.5525
13137,1249522.251
13138,707982.888
13139,367583.466
13140,291426.414
13141,547369.4205
13142,663821.8065
13143,2708917.722
13144,483235.218
13145,1555728.51
13146,417374.319
13147,1450580.973
13148,587443.8945
13149,582647.1945
13150,385414.7865
13151,2411250.303
13152,624434.298
13153,1048183.8315
13154,1875535.554
13155,440925.9615
13156,1788068.0115
13157,760094.61
13158,1068408.51
13159,1312229.013
13160,858069.0045
13161,727639.1355
13162,1753960.7235
13163,735753.447
13164,1718486.739
13165,851864.028
13166,1493709.8745
13167,2314947.618
13168,1762411.6995
13169,1770398.9625
13170,979324.2015
13171,1064318.286
13172,123390.498
13173,725498.973
13174,571977.2505
13175,468279.1035
13176,2642650.9755
13177,1009621.038
13178,573181.0335
13179,704622.4155
13180,490154.5755
13181,3019250.2875
13182,412905.687
13183,1433063.676
13184,667364.826
13185,1886554.8795
13186,1322637.9735
13187,1393317.8835
13188,1429717.9065
13189,149400.237
13190,1258303.677
13191,634286.697
13192,674495.238
13193,490474.131
13194,420705.9675
13195,935361.039
13196,1198887.321
13197,1304251.128
13198,2248301.145
13199,956118.8985
13200,1901621.7495
13201,1167406.7625
13202,2105595.072
13203,189257.4585
13204,1724748.8715
13205,889130.6415
13206,549554.661
13207,468414.6615
13208,2174931.951
13209,328617.2535
13210,834662.928
13211,2222595.0645
13212,1592481.291
13213,2223309.27
13214,2707745.649
13215,1141038.132
13216,906960.897
13217,909408.9105
13218,803504.253
13219,775020.324
13220,584449.749
13221,133622.1885
13222,143717.001
13223,963011.0775
13224,1747364.472
13225,515727.3735
13226,751197.03
13227,234533.184
13228,2615385.984
13229,338259.5025
13230,2178679.095
13231,2271499.698
13232,897189.132
13233,2131865.8845
13234,419190.4155
13235,916277.808
13236,1880362.287
13237,981018.6
13238,1364772.474
13239,1844085.1845
13240,2082182.6355
13241,3752703.4395
13242,2766787.5375
13243,849569.9565
13244,270726.6255
13245,1893806.211
13246,766606.257
13247,758769.6255
13248,4614480.0045
13249,1762411.6995
13250,2806858.686
13251,803291.568
13252,1163447.487
13253,1648355.283
13254,1008876.4155
13255,1490267.1645
13256,3185360.5425
13257,2151271.365
13258,303688.8495
13259,1255443.72
13260,1142729.8995
13261,1879961.8335
13262,1673484.855
13263,1358055.417
13264,1081904.127
13265,812092.1085
13266,921892.4145
13267,712499.373
13268,424193.9745
13269,204732.8505
13270,665761.974
13271,224286.789
13272,2093588.754
13273,672703.5915
13274,1292479.6755
13275,1398175.812
13276,265266.423
13277,2295123.3975
13278,195233.052
13279,592882.9215
13280,1733254.0035
13281,1721011.7445
13282,2621178.4515
13283,670601.3025
13284,1910221.788
13285,363393.7455
13286,824319.252
13287,592014.492
13288,1718946.96
13289,2269134.699
13290,649692.753
13291,651367.323
13292,1157728.2315
13293,228605.5545
13294,453773.07
13295,579805.53
13296,919930.329
13297,1761254.5935
13298,609142.431
13299,289714.9545
13300,557111.0505
13301,1759451.8605
13302,817289.349
13303,467911.863
13304,1071637.464
13305,1935704.9835
13306,380001.219
13307,356736.957
13308,530610.2145
13309,389444.1105
13310,1381065.4575
13311,577901.991
13312,240687.7125
13313,530888.9595
13314,471643.3305
13315,1347270.447
13316,1401960.3585
13317,2346459.729
13318,2338669.551
13319,980534.9685
13320,85903.3365
13321,229356.717
13322,375525.5715
13323,1033207.179
13324,144556.059
13325,901621.647
13326,717389.2755
13327,404726.5995
13328,819622.836
13329,2489681.49
13330,570956.2395
13331,2651022.891
13332,1287010.761
13333,922584.4185
13334,1142923.1535
13335,1069507.947
13336,1122825.522
13337,1438449.099
13338,1337532.5865
13339,932023.512
13340,394385.9745
13341,1093677.513
13342,558739.2525
13343,2006214.645
13344,576718.65
13345,1164270.417
13346,175890.339
13347,950124.1575
13348,1905593.8395
13349,1246074.9165
13350,99959.01
13351,2603338.1325
13352,257695.056
13353,2049453.6435
13354,113358.003
13355,1299610.497
13356,575236.6995
13357,1368897.8625
13358,408454.6785
13359,781408.311
13360,263045.409
13361,2843619.597
13362,2368653.498
13363,1042398.8355
13364,606614.19
13365,735413.103
13366,934728.216
13367,1635873.216
13368,895680.9945
13369,1506323.1105
13370,1723863.8235
13371,798349.3005
13372,1137774.9075
13373,716703.3585
13374,468991.7655
13375,1142682.279
13376,640791.723
13377,602779.851
13378,159869.928
13379,2038272.3765
13380,658295.916
13381,496161.3315
13382,544120.9635
13383,254078.3355
13384,1967557.554
13385,522062.6325
13386,571260.828
13387,267893.1135
13388,2117389.626
13389,1153063.0995
13390,1645486.1805
13391,146730.0075
13392,393369.771
13393,2445189.4275
13394,1838819.622
13395,207988.557
13396,764018.1045
13397,1105580.835
13398,1539965.775
13399,1414523.847
13400,1508101.5825
13401,1200557.787
13402,744858.822
13403,164302.302
13404,954645.921
13405,1117303.6065
13406,227225.8875
13407,1859551.3005
13408,770859.591
13409,2494854.684
13410,1205738.268
13411,838370.0865
13412,517506.144
13413,654641.3955
13414,465486.918
13415,468755.6715
13416,486370.6635
13417,541942.2855
13418,1162630.2675
13419,841117.5255
13420,956197.857
13421,424728.393
13422,253352.217
13423,2118397.725
13424,1363404.657
13425,495969.8775
13426,1768941.021
13427,2355812.9625
13428,3827679.507
13429,2950805.547
13430,1459820.7885
13431,298197.342
13432,998616.306
13433,298231.338
13434,959064.9675
13435,452350.005
13436,626277.381
13437,286294.521
13438,607934.7705
13439,2230803.909
13440,1327864.26
13441,724012.4925
13442,1256287.3395
13443,774035.262
13444,749323.554
13445,1087856.604
13446,612502.9515
13447,1739612.8395
13448,283942.596
13449,986662.26
13450,701051.9145
13451,229656.153
13452,1603491.9795
13453,1971179.0295
13454,1616371.641
13455,944349.207
13456,2442697.758
13457,1394117.1615
13458,254964.4665
13459,888513.927
13460,2163866.8095
13461,892348.6845
13462,937393.164
13463,837624.564
13464,128807.868
13465,423306.9405
13466,479247.012
13467,378971.049
13468,370367.9415
13469,611436.126
13470,102887.4345
13471,2207938.89
13472,492056.541
13473,1438002.156
13474,231606.348
13475,607134.918
13476,2575818.306
13477,573116.445
13478,1330518.6855
13479,1320485.451
13480,2779903.77
13481,445664.1495
13482,386660.2425
13483,2251483.524
13484,1352509.1745
13485,489906.0045
13486,1987218.915
13487,3219489.723
13488,1188841.434
13489,603368.745
13490,776893.4355
13491,528623.9085
13492,142684.095
13493,662424.1545
13494,5296130.268
13495,931697.0475
13496,924952.2975
13497,757905.9915
13498,949289.004
13499,890169.0315
13500,844431.573
13501,196674.375
13502,200737.3335
13503,802660.8645
13504,1003448.3985
13505,815062.971
13506,1861154.9355
13507,2281490.5545
13508,1490846.652
13509,461054.1765
13510,1022068.224
13511,849356.331
13512,927272.7495
13513,903567.48
13514,1878338.9715
13515,3037930.0605
13516,2338648.185
13517,248313.4425
13518,1048618.74
13519,2201794.863
13520,2361135.03
13521,1155392.7225
13522,232436.463
13523,381884.0745
13524,1659085.512
13525,1760894.5065
13526,975103.587
13527,616285.1055
13528,755056.1715
13529,1849213.3305
13530,377056.236
13531,1556771.316
13532,913758.738
13533,345267.15
13534,1200842.1465
13535,1494772.56
13536,151007.5125
13537,1051759.143
13538,1123289.0025
13539,467444.9205
13540,1706981.868
13541,910821.255
13542,335040.078
13543,640254.5925
13544,1778062.995
13545,1431504.7185
13546,753993.261
13547,514381.9815
13548,580397.733
13549,1388166.738
13550,832921.2405
13551,401347.644
13552,2282635.8165
13553,1036360.4535
13554,1084411.098
13555,642864.009
13556,704182.368
13557,286416.1155
13558,1806189.2505
13559,390274.6125
13560,1513938.9795
13561,475992.81
13562,221086.0065
13563,1511466.4485
13564,1776188.7645
13565,1333938.1245
13566,961733.022
13567,767077.5735
13568,708445.8015
13569,1176736.317
13570,1110175.7325
13571,1498346.925
13572,2489809.11
13573,1899282.3555
13574,327257.232
13575,1305703.818
13576,434100.648
13577,737367.276
13578,422989.7565
13579,579738.267
13580,98685.6585
13581,260590.5915
13582,420698.2215
13583,737251.512
13584,115387.7955
13585,1030919.697
13586,549531.5145
13587,1055426.481
13588,1462419.7815
13589,1094496.0135
13590,964498.194
13591,586936.14
13592,957836.6535
13593,600756.615
13594,1241175.3315
13595,1277536.2105
13596,1156794.1575
13597,1620374.9415
13598,535821.168
13599,667790.175
13600,323863.983
13601,341142.7395
13602,996948.6645
13603,1760410.7895
13604,1334541.2265
13605,952798.1355
13606,910823.616
13607,555865.539
13608,1811635.7595
13609,1356519.3375
13610,862310.598
13611,847647.8175
13612,924480.3735
13613,548872.4835
13614,2219679.3435
13615,1982876.427
13616,2600395.9785
13617,1103056.1865
13618,587964.1155
13619,85784.601
13620,423979.3635
13621,2230955.9175
13622,872668.3755
13623,1881968.442
13624,471414.2865
13625,1070632.0935
13626,1054874.442
13627,581662.47
13628,3603882.921
13629,1861534.5525
13630,739644.7425
13631,854775.5265
13632,386881.7565
13633,1530423.861
13634,1152591.3105
13635,212532.351
13636,2571119.748
13637,679422.7095
13638,2267742.495
13639,2050514.8515
13640,516373.224
13641,1311258.81
13642,165905.823
13643,291797.1
13644,2124704.529
13645,1094733.5535
13646,2694549.021
13647,980078.799
13648,700932.4215
13649,617419.686
13650,439029.846
13651,316456.701
13652,1292220.924
13653,2077179.966
13654,3874747.353
13655,2092565.913
13656,724919.955
13657,435737.7
13658,240008.2965
13659,2592264.1995
13660,224434.7175
13661,144745.4445
13662,2671919.4315
13663,941766.555
13664,734452.2855
13665,1338110.802
13666,783191.7225
13667,1117859.8935
13668,909637.728
13669,228424.959
13670,1072399.6125
13671,1755324.438
13672,1597582.191
13673,687975.3225
13674,1447057.119
13675,2647063.4535
13676,2329113.297
13677,243466.944
13678,240099.1785
13679,857620.4865
13680,1741483.194
13681,156681.981
13682,407418.498
13683,505247.0205
13684,417302.406
13685,1343775.7875
13686,1936946.094
13687,1387040.742
13688,2550063.3195
13689,1243888.2255
13690,508336.1805
13691,349622.1705
13692,1195887.453
13693,1027429.2435
13694,1847085.2925
13695,362719.587
13696,813197.667
13697,894157.0365
13698,2069106.1875
13699,1452305.712
13700,707727.972
13701,1011740.6745
13702,1816048.8435
13703,707201.1375
13704,227382.867
13705,878316.834
13706,625805.319
13707,1519731.2685
13708,465405.984
13709,1997541.0315
13710,1671620.4735
13711,566615.748
13712,2194229.2905
13713,1869684.579
13714,853020.3225
13715,293712.882
13716,122592.105
13717,1991044.707
13718,641986.893
13719,501035.0655
13720,1250638.5015
13721,793291.77
13722,2090843.4105
13723,631917.933
13724,107485.1775
13725,706918.242
13726,1114216.1925
13727,278077.11
13728,369700.755
13729,646851.876
13730,1305881.1135
13731,614644.437
13732,549109.074
13733,3443416.2765
13734,255163.734
13735,1489329.4035
13736,2221496.91
13737,1350407.016
13738,517433.1105
13739,152185.1655
13740,137290.254
13741,5014588.884
13742,1332980.8935
13743,1534518.9195
13744,654066.7665
13745,1761160.995
13746,1017389.8155
13747,149322.462
13748,1134683.4945
13749,1760472.5175
13750,83712.3495
13751,321459.84
13752,329473.554
13753,250287.3
13754,884952.912
13755,920154.447
13756,166390.728
13757,414387.4425
13758,1926411.792
13759,370005.747
13760,667551.18
13761,905031.93
13762,1036195.518
13763,419254.1355
13764,431147.814
13765,2292748.635
13766,274651.2735
13767,645770.046
13768,1045397.976
13769,1314317.5665
13770,1515037.5
13771,468396.7815
13772,991507.3395
13773,1074198.8595
13774,499096.41
13775,136215.921
13776,3078696.0645
13777,268530.8595
13778,1487697.57
13779,1490172.489
13780,686029.56
13781,2441067.258
13782,2124478.4595
13783,729382.107
13784,1024031.019
13785,167293.32
13786,740171.148
13787,742451.205
13788,323224.416
13789,3097972.8465
13790,5333049.2805
13791,960839.0475
13792,641152.8615
13793,976456.449
13794,1973510.2515
13795,134534.8065
13796,723789.813
13797,170651.7405
13798,710029.3425
13799,1447515.258
13800,1113085.137
13801,2772508.389
13802,1058186.5365
13803,670960.584
13804,225799.9725
13805,453934.8255
13806,1271778.3435
13807,628083.7845
13808,785195.9445
13809,980332.6755
13810,1470882.1275
13811,1013522.6655
13812,213101.5365
13813,897012.501
13814,1664231.766
13815,1654006.9305
13816,1189683.5895
13817,990927.039
13818,379019.736
13819,1725145.5285
13820,1614499.3005
13821,318114.111
13822,806755.656
13823,1197646.7895
13824,84017.7105
13825,520921.476
13826,356545.602
13827,190405.161
13828,745967.0055
13829,640873.461
13830,1816223.8485
13831,712953.234
13832,403374.048
13833,542045.4675
13834,596505.864
13835,1080829.2405
13836,2293669.353
13837,1420795.0845
13838,662118.4755
13839,664354.3905
13840,106046.091
13841,847995.7845
13842,141717.672
13843,520885.9125
13844,1729967.3535
13845,2423625.9435
13846,3043305.4815
13847,2209937.964
13848,601588.734
13849,697222.494
13850,719848.794
13851,203910.792
13852,1971218.64
13853,612486.6225
13854,2573879.289
13855,1002840.2535
13856,1930546.143
13857,2513443.218
13858,293440.383
13859,1769614.5255
13860,122296.6935
13861,1618800.9525
13862,3114047.121
13863,2715819.6105
13864,768898.737
13865,946117.284
13866,1305588.4155
13867,446330.091
13868,695545.4775
13869,614400.084
13870,1799960.8965
13871,466427.382
13872,651890.658
13873,305105.241
13874,494959.419
13875,1312533.366
13876,250829.2815
13877,389655.0825
13878,1082134.3005
13879,772254.567
13880,521313.519
13881,1310511.5535
13882,663285.654
13883,236584.746
13884,1887042.465
13885,2233114.0395
13886,2191849.572
13887,469471.671
13888,927609.8415
13889,294674.013
13890,2518519.6065
13891,146064.939
13892,633968.289
13893,1121678.991
13894,730566.4785
13895,428349.105
13896,2132544.9345
13897,1744718.7795
13898,2366183.604
13899,970911.921
13900,526742.952
13901,1530495.915
13902,459692.931
13903,403133.0235
13904,545812.917
13905,601254.2475
13906,1786788.102
13907,1948771.983
13908,539571.012
13909,694219.0005
13910,980082.1155
13911,318259.4685
13912,340075.212
13913,229024.605
13914,751229.7165
13915,452629.998
13916,731249.6475
13917,997990.8855
13918,284326.479
13919,242091.183
13920,1598106.0585
13921,334750.248
13922,1194656.979
13923,398972.9205
13924,737304.9585
13925,1184984.7435
13926,1940507.8485
13927,466890.1335
13928,826540.1055
13929,371896.719
13930,2285565.747
13931,1625280.0465
13932,222970.476
13933,2623138.176
13934,1349812.7535
13935,1280234.0235
13936,381884.2815
13937,949614.8205
13938,1185113.8665
13939,693862.845
13940,551247.252
13941,309135.456
13942,294296.583
13943,319208.529
13944,996161.7435
13945,144785.751
13946,1185825.9795
13947,552574.7235
13948,1613613.693
13949,1181875.7745
13950,2183075.124
13951,785977.257
13952,355725.1335
13953,638862.9165
13954,596007.0405
13955,854313.3915
13956,507413.124
13957,462243.144
13958,307384.3005
13959,2310646.17
13960,562607.2065
13961,154231.6215
13962,905561.6565
13963,831169.707
13964,2800084.9005
13965,618197.1615
13966,1741332.6225
13967,308256.945
13968,5346240.2565
13969,1261392.969
13970,293065.3125
13971,2468746.671
13972,3598222.038
13973,382582.3485
13974,167850.222
13975,167413.482
13976,1724374.5195
13977,852161.544
13978,2470346.475
13979,695137.2225
13980,1268466.879
13981,367997.7945
13982,1491735.2115
13983,687150.03
13984,684137.814
13985,1312108.782
13986,501355.7445
13987,478563.5625
13988,1832367.516
13989,477769.3905
13990,1194307.869
13991,1520306.7885
13992,1122886.7295
13993,1775065.455
13994,661980.3465
13995,638317.821
13996,1599015.7155
13997,1933438.473
13998,231514.9185
13999,1484144.6265
14000,597927.0855
14001,748758.1485
14002,2139663.675
14003,2233083.7125
14004,1239180.3465
14005,549701.2485
14006,874998.3765
14007,2190505.773
14008,939668.0745
14009,551972.5485
14010,2180718.726
14011,455553.597
14012,351913.695
14013,826888.11
14014,1082529.741
14015,1128557.082
14016,1554538.0245
14017,538658.247
14018,3814920.3525
14019,1352108.8665
14020,1483013.823
14021,2701220.7255
14022,699943.8345
14023,1473934.824
14024,1605526.9815
14025,567179.952
14026,1369433.6025
14027,1462066.689
14028,1898972.2425
14029,2119806.198
14030,3054403.6245
14031,1610367.645
14032,294125.451
14033,594253.638
14034,367556.148
14035,837273.993
14036,572167.8885
14037,1408353.909
14038,619536.321
14039,370053.822
14040,669144.339
14041,1082697.6195
14042,3496947.2955
14043,831086.6895
14044,355695.6225
14045,3667706.3325
14046,627526.3035
14047,1994439.48
14048,593445.705
14049,1297712.391
14050,763651.1745
14051,586986.8715
14052,684090.0735
14053,467204.1585
14054,3380764.0545
14055,352701.8745
14056,3204545.9175
14057,622102.8675
14058,1368625.4175
14059,846295.968
14060,819567.57
14061,1928216.628
14062,419883.462
14063,2653247.1435
14064,493365.084
14065,3163579.3005
14066,2769019.239
14067,1241623.4175
14068,1212331.311
14069,2446152.2505
14070,852693.627
14071,286632.471
14072,635196.309
14073,512310.372
14074,2157874.749
14075,707047.455
14076,923631.9915
14077,188057.718
14078,2221477.4595
14079,2709189.069
14080,823678.7115
14081,234217.3605
14082,437991.897
14083,3205275.8625
14084,1439628.846
14085,2134341.591
14086,825315.648
14087,3242426.988
14088,1441164.7365
14089,391515.819
14090,854509.692
14091,89727.1215
14092,870930.7545
14093,838747.458
14094,2438412.675
14095,1213316.4615
14096,2686949.2305
14097,507290.694
14098,695003.1255
14099,709454.8905
14100,1664388.4575
14101,1154077.818
14102,2940868.1295
14103,1195704.102
14104,877874.9115
14105,808285.7985
14106,870974.6775
14107,760291.8075
14108,3828430.989
14109,994677.6375
14110,1880500.965
14111,2858425.4865
14112,806201.2005
14113,1037853.8715
14114,935282.1795
14115,1097000.637
14116,1134416.178
14117,587068.0275
14118,916656.4095
14119,492187.5375
14120,649721.9835
14121,340004.2395
14122,110520.9765
14123,1040595.15
14124,1570181.799
14125,786783.9825
14126,201975.6885
14127,323827.8165
14128,3419669.763
14129,523523.103
14130,1768830.1905
14131,1834171.6275
14132,123361.101
14133,575648.9715
14134,807207.5715
14135,741251.358
